27500
269    	766177160	733655581	685153656	992298365	94727486	22603949	941970073	92722420	79809910	225326598
270    	294442991	294004261	189270828	698169998	957185375	959978793	863402905	628586189	905290	775041849
271    	901497205	735663102	754258794	934085104	546378609	521697351	410842955	314041284	944550317	443058587
272    	777246559	498275436	531964862	211762764	930749307	500209819	944033876	702970475	87026040	584801149
273    	104045622	938940416	454963501	342026654	20564834	675736059	768714993	813806900	457179504	296329646
274    	549934696	843407353	978470490	40614223	67068024	126937383	856041946	403394720	188644973	718439977
275    	418984365	655052498	90386453	817329198	592876886	840448409	430949184	487422093	407774064	906512509
276    	53391276	15452257	165975529	615636119	101804972	642277431	7548890	53049983	223261661	716387846
277    	413232367	705206968	5816666	344434441	143267769	841033034	945048286	875666240	870289940	273783898
278    	295756346	541287272	192709910	75915692	965452909	614680647	520317157	273831394	700756848	743891823
279    	486922303	456791700	498980688	873231052	726935531	892146949	845334673	602502120	428723849	3856762
280    	523183266	738045530	993669131	313473164	574248112	473014694	215658541	942386209	581805270	408439428
281    	501710681	555491824	58718967	970613894	170729686	575084765	785359462	366523307	407830174	737939756
282    	23866114	99351794	645473171	548692715	361038224	734283535	466850520	317638037	995865608	397153058
283    	43289306	209800034	218245414	185879795	115902416	426382153	381828027	384589946	345968246	275856861
284    	297131155	29332226	754227836	498474308	533177778	895490918	461972493	468637179	455631904	603732180
285    	548153995	262897725	578561849	985862455	557237067	439867569	795981362	173493325	505871242	312178976
286    	186958765	638122088	25220748	618362069	895006790	383944397	505199354	268080976	850723137	651842491
287    	106157026	624823974	890290655	306433142	465623867	780818036	272880171	311154727	524230501	173043443
288    	198156605	923270406	735312974	177817237	275796284	983568773	347341231	63608079	603688054	470223476
289    	997673167	88887885	787743247	402845916	948084490	34667031	590472082	433721022	600050465	350382975
290    	275924172	678671782	132860960	475551970	977597758	561189980	807677524	732128770	368491366	682835776
291    	637539232	476861768	860156393	431334541	921269363	345110533	276378520	492912704	864943086	587000521
292    	856240281	823199694	608931444	58683578	846723748	258016229	586908400	526269625	816034727	221860529
293    	230606984	257188327	187522078	180439912	729884490	272032114	121834354	966182275	669216843	829879560
294    	84001437	29955133	728586124	692788006	301242385	717568751	711471730	878864832	731582010	507171510
295    	952220780	771939124	431254244	417960156	11793580	256114116	753098732	730844701	562221550	303007194
296    	174898666	896987971	121371672	185236589	966652084	350105087	356804274	911830030	521963999	346040672
297    	160768390	457396331	675149085	206489197	331255951	305138984	57996816	85669341	303503159	970629044
298    	970526166	842628385	623235199	215122333	112692087	121268302	313746568	648336162	551013221	52437288
299    	41348000	618838322	784899559	248688459	308598240	210761640	59247797	535918218	575602087	686196792
300    	637173663	172439243	583406992	621379805	304052078	263541723	358708981	28721675	572833430	155600325
301    	135369465	544462951	373137824	287292994	759395231	11014687	280201994	510050716	395609799	723380246
302    	98299907	667652127	622978894	276258859	112699351	585475428	613064819	535922898	75374814	29985286
303    	599507488	841577602	3050897	942079815	512902348	983195302	868996772	910983240	959831770	238593611
304    	408074870	732285147	408721497	682135069	253904038	466084188	307271965	128372227	70620549	228717741
305    	380918087	628538414	971609573	207445882	355104624	587390097	293516012	37715159	676156174	547847414
306    	685994191	831594404	816004373	811860299	544195447	18930373	455332181	918445085	839876960	713960108
307    	119215350	599883243	521069994	453799594	886523581	89172562	554597435	863256022	17196139	145831521
308    	85921680	209840423	656521446	830735687	907931250	468956998	878382250	611887299	258707630	351872201
309    	767700152	434238868	225466291	920733462	902172729	130522224	804495549	294181002	92275708	836529419
310    	290634553	820437806	476011122	134105822	628540945	260009244	953608353	705607204	559590031	357004368
311    	148184344	672592074	381259962	810112499	297219970	53466182	420621955	941000324	219314412	570055198
312    	256790912	994410398	648553503	379038708	827572432	385182875	895541519	223279461	43164194	39010379
313    	850031040	149214302	745216224	586102696	36571924	27146450	843117544	125171868	463200841	930612967
314    	15092311	649826320	549710947	730200552	14308587	566801968	368509590	824012391	200866178	509640332
315    	692431650	602867826	858135343	573222502	662435667	904922307	414060435	569461324	983026969	239449308
316    	714282835	169796643	251258167	555617556	563937757	197209073	677100303	250636728	670803173	564328356
317    	980280288	978966080	373596633	472297087	366758375	615789216	584397977	148029807	937404621	921471562
318    	321644966	392070379	294158940	52421172	314190327	953035416	659560080	670862570	201065864	952708666
319    	792235449	604308904	382822712	750426863	244240152	849036747	913455968	598802177	678946263	835036574
320    	321076658	229754144	340545325	338904766	608250603	109712810	18874699	714631064	454544025	716585451
321    	791744310	278184905	249709050	720566815	838430093	850992308	459695804	564157816	522935721	334592726
322    	825048812	128861690	134624422	78414824	123003659	283324302	47732939	210592225	749095216	300878232
323    	498143385	983472262	206685379	427998868	73445419	549353647	337952694	270738894	701436539	781830853
324    	9254209	41012220	299686012	692011691	601785046	415229041	244669546	388025023	207124320	159624062
325    	498761628	438448575	128202293	576934937	655419480	638570145	238518829	582253400	365904384	352335999
